565554989	20160703	201607	2016	2016.5014	USA	UNITED STATES	USA								JUD	LAWYER						JUD			1	010	010	01	1	0.0	4	1	4	-9.50060901339832	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	20160802000000	http://integrated.processmyquote.com/6-public-workers-charged-in-flint-michigan-water-crisis/
565554990	20160703	201607	2016	2016.5014	USAGOV	OBAMA	USA					GOV			LEG	SENATE						LEG			0	043	043	04	1	2.8	10	1	10	-3.28205128205128	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20160802000000	https://www.bostonglobe.com/news/nation/2016/08/01/cdc-warns-pregnant-woman-against-travel-florida-which-has-new-cases-zika/kZatCjgIdhlJLS5ETtxuMM/story.html
565554991	20160703	201607	2016	2016.5014	ZAF	JOHANNESBURG	ZAF																		1	040	040	04	1	1.0	2	1	2	1.7167381974249	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20160802000000	http://www.bdlive.co.za/national/politics/2016/08/01/mbeki-satisfied-iec-is-ready-for-very-big-election
565554992	20160703	201607	2016	2016.5014	ZAF	JOHANNESBURG	ZAF								AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	1.7167381974249	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20160802000000	http://www.bdlive.co.za/national/politics/2016/08/01/mbeki-satisfied-iec-is-ready-for-very-big-election
565554993	20160726	201607	2016	2016.5644											MNCUSAMED	COMCAST	USA					MNC	MED		0	100	100	10	3	-5.0	40	4	40	-1.27729658910528	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20160802000000	http://www.512tech.com/business/washington-state-attorney-general-files-suit-against-comcast/226LLwCgAQrqMeyH3b2CeM/
565554994	20160726	201607	2016	2016.5644	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	6	1	6	1.34408602150538	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	0								4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20160802000000	http://www.coffscoastadvocate.com.au/news/life-pieces-short-stories-full-family-laughs/3070492/
565554995	20160726	201607	2016	2016.5644	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	4	1	4	1.34408602150538	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20160802000000	http://www.coffscoastadvocate.com.au/news/life-pieces-short-stories-full-family-laughs/3070492/
565554996	20160726	201607	2016	2016.5644	CVL	VOTER						CVL			MED	MEDIA						MED			1	012	012	01	1	-0.4	10	1	10	-3.03030303030303	4	Broadbeach, Queensland, Australia	AS	AS04	154667	-28.0167	153.433	-1561762	4	Broadbeach, Queensland, Australia	AS	AS04	154667	-28.0167	153.433	-1561762	4	Broadbeach, Queensland, Australia	AS	AS04	154667	-28.0167	153.433	-1561762	20160802000000	http://www.goldcoastbulletin.com.au/news/council/voters-question-gold-coast-council-election-after-mistakenly-receiving-fines-for-not-voting/news-story/3d7d84e2daa5f500d0f3ebd6bf271ddd?nk=d102826dadad9a16fe4aefd48fcb03f7-1470095259
565554997	20160726	201607	2016	2016.5644	EGYGOV	EGYPT	EGY					GOV			EGY	EGYPT	EGY								0	046	046	04	1	7.0	7	1	7	0.52459016393443	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20160802000000	http://www.telegraph.co.uk/opinion/2016/08/01/letters-camerons-resignation-honours-list-is-an-insult-to-britai/
565554998	20160726	201607	2016	2016.5644	GBRGOV	UNITED KINGDOM	GBR					GOV													1	071	071	07	2	7.4	2	1	2	-0.21367521367521	1	United Kingdom	UK	UK		54	-2	UK	0								1	United Kingdom	UK	UK		54	-2	UK	20160802000000	http://citywire.co.uk/wealth-manager/news/aberdeen-raises-115m-for-residential-property-fund/a937613
